posterD2c.pdf,posterD2c.pdf, ,,,,50,
posterB2b.pdf,posterC1b.pdf, ,,,,50,
posterB2b.pdf,posterD2a.pdf, ,,,,50,
posterD2c.pdf,posterE2b.pdf, ,,,,50,
posterB2c.pdf,posterC2a.pdf, ,,,,50,user
posterD2c.pdf,posterB2a.pdf, ,,,,50,user
posterB1a.pdf,posterB1a.pdf, ,,,,50,user
posterE1a.pdf,posterB2a.pdf, ,,,,50,user
posterC1c.pdf,posterD2a.pdf, ,,,,50,user
posterA1b.pdf,posterE1c .pdf, ,,,,50,user
posterD2a.pdf,posterA2a.pdf, ,,,,50,user
posterA2b.pdf,posterB2a.pdf, ,,,,50,user
posterC1a.pdf,posterB1a.pdf, ,,,,50,user
posterD1b.pdf,posterA2b.pdf, ,,,,50,user
posterC1a.pdf,posterE1a.pdf, ,,,,50,user
posterc2b.pdf,posterC2a.pdf, ,,,,50,user
posterA1c.pdf,posterD2c.pdf, ,,,,50,user
posterB1c.pdf,posterD1c.pdf, ,,,,50,usermwj1
posterB2a.pdf,posterD1b.pdf, ,,,,50,usermwj1
posterD1a.pdf,posterD2b.pdf, ,,,,50,usermwj1
posterB2c.pdf,posterB1b.pdf, ,,,,50,rawais
posterE1a.pdf,posterC1b.pdf, ,,,,50,rawais
posterE2a.pdf,posterA2b.pdf, ,,,,50,rawais
posterB1c.pdf,posterE2c.pdf, ,,,,50,rawais
posterc2b.pdf,posterc2b.pdf, ,,,,50,rawais
posterB2c.pdf,posterC2c.pdf, this%2C%20is%20a%20command%20%24this%20%26%20hello,a%20%2C%2C%2C%20second%20thing%20%26%20is%20that,,,50,rawais
posterC1a.pdf,posterC1b.pdf, ,,,,50,mwj1
posterB2c.pdf,posterC2a.pdf, ,,,,18,mwj1
posterE2c.pdf,posterB2a.pdf, ,,,,50,mwj1
posterE1c .pdf,posterB1c.pdf, ,,,,50,mwj1
posterE1a.pdf,posterC1c.pdf, ,,,,50,mwj1
posterA2a.pdf,posterc2b.pdf, ,,,,50,mwj1
posterA2a.pdf,posterE2a.pdf, ,,,,50,mwj1
posterB2b.pdf,posterA2c.pdf, ,,,,50,mwj1
posterD1b.pdf,posterE1c .pdf, ,,,,50,mwj1
posterE1a.pdf,posterC1a.pdf, ,,,,50,mwj1
posterA1c.pdf,posterB2a.pdf, ,,,,13,mwj1
posterE2c.pdf,posterE2b.pdf, ,,,,50,mwj1
posterA1b.pdf,posterA1c.pdf, ,,,,90,mwj1
posterE2b.pdf,posterD1b.pdf, ,,,,50,mwj1
posterB2a.pdf,posterB1c.pdf, Good%20figure%2C%20error%20%20bars%20present%2C%20good%20introduction.,Visual%20impact%20could%20be%20improved%2C%20units%20missing%20in%20some%20sections.%20Why%20have%20you%20just%20focussed%20on%20the%20systolic%20pressure%3F,Professional%20layout%2C%20good%20detailed%20answers%2C%20,some%20text%20obscured%20by%20figure%20boundary%2C%20Use%20of%20web%20based%20reference.,100,tlgleave,2017-12-07 15:13:38
posterC1a.pdf,posterA1b.pdf, Well%20laid%20out%2C%20clear%20poster.%20Good%20use%20of%20graphics,Too%20text%20heavy%2C%20font%20in%20tables%20and%20some%20figs%20is%20too%20small,Clear%20and%20concise%20descriptions%20in%20each%20section%20with%20good%20use%20of%20supporting%20images,Too%20text%20heavy%2C%20font%20in%20some%20figs%20is%20too%20small,76,floyd78,2017-12-07 15:13:54
posterE1b.pdf,posterD1c.pdf, Clear%20description%20of%20background%20and%20methods.Visually%20pleasing%20poster%20,Too%20text%20heavy,Concise%20poster%20with%20good%20use%20of%20colour,Not%20enough%20detail%20to%20describe%20results,80,floyd78,2017-12-07 15:16:16
posterE2b.pdf,posterB1a.pdf, Good%20use%20of%20colour%2C%20clear%20layout%20to%20show%20each%20section.,Tables%20are%20too%20small%2C%20need%20to%20highlight%20which%20parts%20of%20the%20data%20are%20'exciting'%20using%20colour.%20Main%20focus%20should%20be%20on%20your%20results%2C%20not%20someone%20elses.%20,VEry%20clear%20layout%2C%20good%20use%20of%20appropriate%20font%20sizes,Labels%20of%20graphs%20are%20too%20small,73,floyd78,2017-12-07 15:22:09
posterE2a.pdf,posterD1c.pdf, Good%20use%20of%20colour%20and%20good%20structure,Too%20much%20emphasis%20on%20background%20information%20and%20not%20what%20your%20data%20actually%20shows.%20Use%20peer%20reviewed%20references%20rather%20than%20web%20links,Clear%20description%20of%20background%20and%20methods.%20Good%20use%20of%20colour%20and%20graphics,More%20detail%20needed%20to%20explain%20results%20,86,floyd78,2017-12-07 15:25:49
posterE2a.pdf,posterD1b.pdf, Clear%20and%20easy%20to%20follow%3B%20good%20answers%3B%20nice%20introduction,all%20references%20are%20we%20based%2C%20would%20be%20better%20to%20use%20peer%20reviewed%20journals%3B%20missing%20error%20bars%20on%20figure%3B%20,Good%20coverage%20of%20the%20answers%20and%20use%20of%20the%20statistics%3B%20well%20presented%20in%20the%20graph.,Web%20based%20references%2C%20should%20be%20peer%20reviewed%20journals%3B%20Figure%202%20should%20be%20larger%20to%20help%20the%20reader%20to%20understand%3B%20Axis%20labelling%20inconsistent%20in%20appearance%20%2F%20continuity.,73,tlgleave,2017-12-07 15:25:58
posterE2a.pdf,posterD1b.pdf, Clear%20and%20easy%20to%20follow%3B%20good%20answers%3B%20nice%20introduction,,Good%20coverage%20of%20the%20answers%20and%20use%20of%20the%20statistics%3B%20well%20presented%20in%20the%20graph.,,,,2017-12-07 15:28:24
posterE1a.pdf,posterA2b.pdf, Good%20use%20of%20colour%20and%20very%20clear%20figures.%20Appropriate%20level%20of%20detail%20,Arrangement%20of%20figures%20on%20the%20poster%20is%20a%20little%20confusing.%20Use%20of%20large%20headers%20would%20help%20improve%20structure,Good%20use%20of%20appropriate%20font%20size,Title%20for%20poster%20is%20not%20what%20was%20presented.%20No%20link%20is%20made%20to%20the%20data%20recorded.%20No%20description%20given%20of%20the%20scientific%20study.%20There%20is%20no%20hypothesis%20or%20aims.,100,floyd78,2017-12-07 15:34:42
posterD2c.pdf,posterE1a.pdf, Well%20laid%20out%2C%20good%20use%20of%20font%20size%20and%20clear%20descriptions%20of%20each%20section,More%20description%20needed%20for%20results%20and%20what%20they%20show,Good%20use%20of%20colour%2C%20clear%20figures%20and%20diagrams,Results%20section%20is%20a%20little%20muddled%20and%20difficult%20to%20read,87,floyd78,2017-12-07 15:36:23
posterD2a.pdf,posterB2a.pdf, Good%20appearance%3B%20good%20figures%3B%20,figure%20legends%20are%20lacking%20in%20description%20of%20the%20figure%3B%20some%20confusion%20in%20concepts,figure%20and%20legend,layout%20and%20wasted%20space,92,tlgleave,2017-12-07 15:37:10
posterC2a.pdf,posterA2b.pdf, Very%20good%20level%20of%20detail%20with%20excellent%20descriptions%20of%20data,Text%20size%20too%20small,Good%20use%20of%20appropriate%20font%20size%20,Not%20enough%20detail%20about%20hypothesis%2Faims%20of%20the%20study.%20Data%20not%20linked%20to%20the%20background%20in%20any%20way.Presentation%20of%20data%20is%20poor,100,floyd78,2017-12-07 15:39:55
posterE2a.pdf,posterE2c.pdf, Well%20laid%20out%20poster%20with%20clear%20background%20and%20methods.%20,Too%20text%20heavy.%20References%20are%20not%20in%20the%20appropriate%20format.%20More%20direct%20reference%20to%20be%20made%20to%20actual%20values%20in%20data,Well%20laid%20out%20with%20clear%20structure%20and%20flow.%20,Text%20size%20is%20a%20little%20small.%20Labels%20for%20graphs%20are%20also%20too%20small.%20Try%20to%20avoid%20use%20of%20non-peer%20reviewed%20refs,83,floyd78,2017-12-07 15:46:28
posterA1b.pdf,posterE2c.pdf, Details%3B%20images%3B%20content,confusion%20over%20use%20of%20old%20and%20new%20logos%3B%20lacking%20brief%20overview%20%2F%20interpretation%20of%20results%20in%20figure,clear%20figures%3B%20good%20introduction%3B%20,continuity%20in%20design%3B%20,67,tlgleave,2017-12-07 15:47:41
posterA1b.pdf,posterE2c.pdf, Details%3B%20images%3B%20content,confusion%20over%20use%20of%20old%20and%20new%20logos%3B%20lacking%20brief%20overview%20%2F%20interpretation%25,clear%20figures%3B%20good%20introduction%3B%20,,,,2017-12-07 15:49:30
posterC2a.pdf,posterE2c.pdf, Good%20detail%20for%20each%20segment%2C%20Excellent%20description%20of%20results%20and%20analysis.%20,Text%20too%20small%2C%20use%20of%20references%20should%20be%20focused%20toward%20peer%20reviewed%20articles,Good%20structure%20and%20use%20of%20colour.%20Figures%20are%20appropriate%20to%20support%20researh%20question,Text%20too%20small%2C%20too%20much%20text%20in%20places,100,floyd78,2017-12-07 15:50:21
posterE1c .pdf,posterA2a.pdf, bright%20figures%3B%20readable%20font%3B,very%20grey%3B%20poor%20presentation%20of%20data%20in%20a%20table%3B%20lack%20of%20detailed%20legends.,good%20layout%2C%20easy%20to%20follow%3B%20,empty%20white%20space%3B%20poorly%20titled%20figures,50,tlgleave,2017-12-07 15:52:25
posterA2a.pdf,posterE2c.pdf, Good%20use%20of%20contrasting%20colours%20and%20structure%20of%20poster%20is%20very%20good.%20,Legends%20need%20more%20detail,Good%20use%20of%20colour%20and%20clear%20figures.,Text%20too%20small%2C%20some%20sections%20too%20text%20heavy.%20,64,floyd78,2017-12-07 15:53:09
posterB2b.pdf,posterE2a.pdf, Aesthetically%20pleasing%20layout%20and%20good%20use%20of%20colour%20with%20appropriate%20reference%20to%20data%20generated%20in%20the%20study,Text%20a%20little%20small%20and%20results%20are%20a%20little%20haphazard%20in%20their%20display,Clear%20layout%20with%20good%20use%20of%20diagrams%20and%20figures,Text%20a%20little%20small%20and%20results%20should%20be%20the%20key%20focus%20of%20the%20poster.%20They%20are%20a%20little%20lost%20,87,floyd78,2017-12-08 09:11:46
posterE1c .pdf,posterB1b.pdf, Good%20use%20of%20appropriate%20font%20sizes%20and%20structured%20very%20well,Lack%20of%20contrast%20between%20shades%20of%20grey%20makes%20it%20difficult%20to%20read.%20Tables%20of%20data%20are%20not%20informative,Good%20use%20of%20appropriate%20font%20sizes%20and%20structured%20very%20well.%20Use%20of%20appropriate%20references,Background%20colour%20is%20a%20little%20distracting.%20Ketogenesis%20diagram%20becomes%20the%20main%20focus%20when%20it%20should%20be%20on%20your%20data.%20,74,floyd78,2017-12-08 09:14:57
posterE1b.pdf,posterB1b.pdf, Clear%20layout%20and%20appropriate%20text%20sizes.%20Excellent%20referencing%20and%20use%20of%20supporting%20material.%20%20,Too%20much%20text%20in%20a%20single%20block.%20Perhaps%20use%20bullet%20points%20to%20highlight%20key%20points,Clear%20layout%20and%20appropriate%20text%20sizes.%20good%20descriptions%20of%20possible%20confounding%20factors%20that%20affect%20data.%20%20,Referencing%20from%20non%20peer%20reviewed%20sources.%20Large%20mechanistic%20diagram%20draws%20focus%20away%20from%20data.%20,64,floyd78,2017-12-08 09:18:14
posterC2c.pdf,posterD1a.pdf, Good%20use%20of%20appropriate%20scientific%20language.%20Results%20are%20prominently%20places%20on%20the%20poster.%20,Too%20much%20text%20overall%20and%20use%20of%20stats%20would%20improve%20the%20impact%20of%20the%20data.%20,Good%20use%20of%20colour%20and%20contrast%20to%20emphasise%20data.%20Some%20inclusion%20of%20peer%20reviewed%20literature,Text%20size%20is%20too%20small%20and%20content%20is%20too%20text-heavy.%20Order%20of%20text%20boxes%20is%20confusing%20as%20posters%20should%20flow%20from%20left%20to%20right.%20Conclusions%20in%20the%20middle%20disrupt%20this%20flow,72,floyd78,2017-12-08 09:22:58
posterA1c.pdf,posterB1b.pdf, Appropriate%20use%20of%20font%20sizes.%20Clear%20and%20easy%20to%20read%20from%20distance.%20Good%20use%20of%20colour,Figure%20legends%20are%20too%20small.%20Discussion%20of%20results%20should%20be%20presented%20as%20a%20separate%20section.%20,Appropriate%20use%20of%20text%20size%20and%20good%20structure.%20Good%20descriptions%20of%20data%20and%20use%20of%20supporting%20literature,Diagram%20is%20too%20big%20compared%20to%20data%20figure.%20No%20error%20bars%20or%20stats%20,63,floyd78,2017-12-08 09:26:25
posterD1a.pdf,posterA2c.pdf, Aesthetically%20pleasing%20with%20good%20use%20of%20colour%20and%20some%20peer%20reviewed%20literature.%20Good%20diagranms,No%20error%20bars%20but%20reason%20given%20for%20exclusion.%20Poster%20is%20too%20text-heavy%20and%20placement%20of%20conclusions%20in%20the%20middle%20is%20confusing.,Very%20well%20presented%20with%20excellent%20use%20of%20colour%20and%20contrasting%20text%20boxes%20to%20draw%20attention%20to%20key%20details%20such%20as%20conclusions.%20Methods%20timeline%20is%20very%20effective.%20Good%20use%20of%20peer-reviewed%20literature%20as%20supporting%20content,Text%20is%20a%20little%20small.%20Define%20what%20RMS%20is.%20Inclusion%20of%20stats%20would%20strengthen%20your%20argument.%20%20,100,floyd78,2017-12-08 09:31:36
posterA1b.pdf,posterC2a.pdf, Excellent%20presentation%20of%20data%20on%20poster.%20Aesthetically%20very%20good%20with%20clear%20structure%20and%20defined%20objectives.%20%0AGood%20use%20of%20supporting%20peer-reviewed%20literature,Old%20and%20new%20branding.%20Could%20you%20have%20performed%20statistical%20analysis%20on%20this%20data%3F,Excellent%20presentation%20of%20data%20on%20poster.%20Excellent%20descriptions%20of%20data%20and%20analysis%20performed.%20,Text%20is%20a%20little%20small.%20Some%20references%20not%20peer%20reviewed%20sources.%20,85,floyd78,2017-12-08 09:36:05
posterc2b.pdf,posterB1a.pdf, Excellent%20presentation%20of%20data%20and%20clear%20signposting%20across%20the%20poster.%20%20Very%20good%20use%20of%20appropriate%20font%20sizes%20and%20colour,Generally%20description%20of%20Results%20is%20presented%20as%20a%20separate%20section%20that%20is%20purely%20factual%20then%20context%20is%20discussed%20in%20the%20conclusions.%20,Excellent%20presentation%20of%20data%20and%20clear%20signposting%20across%20the%20poster.%20%20Very%20good%20use%20of%20appropriate%20font%20sizes%20and%20colour,Conclusions%20and%20figure%20should%20be%20swapped%20so%20that%20the%20poster%20flows%20left%20to%20right.%20,50,floyd78,2017-12-08 09:40:51
posterC1b.pdf,posterA2b.pdf, Very%20clear%20and%20professional%20layout.%20Good%20use%20of%20colour%20and%20graphics%20to%20draw%20attention%20to%20your%20poster.%20%20,Labels%20on%20graph%20are%20very%20small%20and%20difficult%20to%20read%20at%20distance.%20Show%20significant%20differences%20on%20your%20chart%20using%20bars%20or%20stars.%20,Good%20use%20of%20appropriate%20font%20sizes,It%20isn't%20clear%20how%20your%20poster%20content%20relates%20to%20the%20data.%20You%20don't%20discuss%20your%20research%20question%20or%20aims%20of%20the%20study.%20The%20way%20your%20data%20is%20presented%20is%20confusing%20and%20doesn't%20explain%20what%20your%20study%20shows.%20All%20conditions%20seem%20to%20show%205mg%2FdL%20ketones%20in%20urine.%20Your%20conclusions%20don't%20draw%20anything%20from%20your%20data%20at%20all%20,100,floyd78,2017-12-08 09:46:57
posterE2b.pdf,posterA2c.pdf, Excellent%20use%20of%20colour%20and%20graphics%20to%20highlight%20which%20muscle%20groups%20correlate%20to%20the%20graph.%20,Graph%20could%20be%20a%20bit%20bigger.%20Your%20results%20should%20be%20the%20most%20prominent%20part%20of%20your%20poster.%20You%20spend%20too%20much%20space%20talking%20about%20someone%20elses%20data.%20Tables%20do%20not%20really%20tell%20a%20story.%20what%20do%20they%20show%3F,Excellent%20layout%20and%20use%20of%20colour%20to%20highlight%20key%20areas%20of%20the%20poster.%20Very%20good%20use%20of%20methods%20timeline%20to%20keep%20this%20succinct.%20Appropriate%20peer%20reviewed%20references%20also%20included.%20,Text%20is%20a%20little%20small%20and%20figures%20could%20be%20bigger.,87,floyd78,2017-12-08 09:51:04
posterB1b.pdf,posterC1c.pdf, Average.%0A%0AComment%3A%20No%20statistical%20analysis%20and%20error%20bars.%20,Average,Very%20confident.%0A%0AComment%3A%20Presence%20of%20Statistical%20analysis%20and%20error%20bars.%20Good%20introduction%20and%20conclusion.,Unsure%0A%0A,100,Felix.Ikuomola,2017-12-08 09:51:26
posterD1c.pdf,posterE2a.pdf, Very%20confident.%0A%0AComment%3A%20Good%20Statistical%20analysis%20and%20error%20bars.%20,Unsure,Average.%0A%0AComment%3A%20No%20Statistical%20analysis%20and%20error%20bars.%20,Average%0A%0A,100,Felix.Ikuomola,2017-12-08 09:53:40
posterB2a.pdf,posterB1a.pdf, Very%20confident.%0A%0AComment%3A%20Inclusion%20of%20limitations%20(error).%20,Unsure,Average.%0A%0AComment%3A%20No%20inclusion%20of%20limitations%20of%20the%20study,Average%0A%0A,100,Felix.Ikuomola,2017-12-08 09:55:41
posterE2b.pdf,posterE1c .pdf, Average%0A%0AComment%3A%20No%20inclusion%20of%20RMS%20amplitude%20curve%2C%20poor%20conclusion%20,Average,Very%20confident.%0A%0AComment%3A%20Inclusion%20of%20RMS%20amplitude%20curve%20and%20good%20conclusion,Unsure%0A%0A,100,Felix.Ikuomola,2017-12-08 09:59:18
posterA2b.pdf,posterE2a.pdf, Good%20use%20of%20approrpiate%20font%20size,No%20correlation%20between%20poster%20content%20and%20data%20recorded%20in%20your%20study.%20Presentation%20of%20results%20is%20not%20clear%20and%20makes%20it%20difficult%20to%20determine%20take%20home%20message,Clear%20layout%20and%20good%20use%20of%20colour%20and%20graphics.%20,Too%20much%20text%20for%20a%20poster%20and%20data%20figure%20is%20too%20small.%20It%20should%20be%20the%20largest%20component%20of%20your%20poster,100,floyd78,2017-12-08 09:59:37
PosterA1a.pdf,posterE1b.pdf, Excellent%20use%20of%20text%20and%20colour%20to%20emphasise%20important%20points.%20Good%20use%20of%20appropriate%20literature%20,Results%20section%20should%20be%20more%20detailed%20description%20of%20your%20data%20,Very%20good%20layout%20and%20use%20of%20colour.%20Good%20use%20of%20appropriate%20literature%20,Too%20text%20heavy.%20,50,floyd78,2017-12-08 10:02:13
posterB2a.pdf,posterD2c.pdf, Average%0A%0AComment%3A%20No%20calculation%20of%20statistical%20level%20of%20significance%20,Average,Very%20confident.%0A%0AComment%3A%20Calculation%20of%20statistical%20level%20of%20signficance.,Unsure%0A%0A,100,Felix.Ikuomola,2017-12-08 10:02:36
posterD1b.pdf,posterE1a.pdf, Appropriate%20font%20sizes%20for%20body%20text.%20Well%20presented%20data%20with%20good%20use%20of%20scale.%20,Figure%202%20is%20too%20small%20and%20could%20have%20been%20recreated%20in%20Powerpoint.%20Stats%3F,Good%20use%20of%20colour%20and%20graphics.%20Concise%20descriptions%20of%20data,Layout%20is%20a%20little%20confusing.%20Where%20possible%2C%20stick%20to%20a%20column%20format%20to%20flow%20from%20left%20to%20right.%20Highlight%20what%20the%20exciting%20finding%20is%20within%20the%20table.%20,50,floyd78,2017-12-08 10:05:26
posterB2b.pdf,posterA2a.pdf, Average%0A%0AComment%3A%20No%20good%20results%20presentation%20,Average,Very%20confident.%0A%0AComment%3A%20Good%20results%20presentation,Unsure%0A%0A,100,Felix.Ikuomola,2017-12-08 10:06:29
posterB2a.pdf,posterD2c.pdf, Average%0A%0AComment%3A%20No%20good%20results%20presentation%20and%20conclusion,Average,Very%20confident.%0A%0AComment%3A%20Good%20results%20presentation%20and%20conclusion,Unsure%0A%0A,100,Felix.Ikuomola,2017-12-08 10:08:33
posterD1b.pdf,posterB1a.pdf, Average%0A%0AComment%3A%20No%20good%20diagramatic%20presentation%20,Average,Very%20confident.%0A%0AComment%3A%20Good%20diagramatic%20presentation%20,Unsure%0A%0A,100,Felix.Ikuomola,2017-12-08 10:10:43
posterC1b.pdf,posterB1c.pdf, Very%20confident%0A%0AComment%3A%20Good%20statistical%20level%20of%20significance%20presentation%20,Unsure,Average%0A%0AComment%3A%20No%20good%20statistical%20level%20of%20significance%20presentation%20,Average%0A%0A,100,Felix.Ikuomola,2017-12-08 10:13:19
posterc2b.pdf,posterB1c.pdf, Very%20confident%0A%0AComment%3A%20Good%20diagramatic%20presentation%20,Unsure,Average%0A%0AComment%3A%20No%20good%20diagramatic%20presentation%20,Average%0A%0A,100,Felix.Ikuomola,2017-12-08 10:16:46
posterE2a.pdf,posterD2c.pdf, Good%20use%20of%20colour%20and%20graphics,Too%20much%20text%20with%20little%20emphasis%20on%20the%20take%20home%20message,Very%20clear%20layout%20and%20good%20use%20of%20colour%20and%20graphics.%20Excellent%20citation%20of%20peer%20reviewed%20literature.%20,Suggest%20there%20is%20a%20difference%20but%20no%20stats%20performed.%20Highlight%20where%20in%20the%20table%20data%20are%20different%20or%20interesting,50,floyd78,2017-12-08 10:17:10
posterc2b.pdf,posterC1b.pdf, Average%0A%0AComment%3A%20No%20good%20organizational%20presentation%20,Average,Very%20confident%0A%0AComment%3A%20Good%20organizational%20presentation%20,Unsure%0A%0A,100,Felix.Ikuomola,2017-12-08 10:19:25
posterB2b.pdf,posterC1b.pdf, Good%20use%20of%20text%20boxes%20to%20define%20structure.%20Clear%20layout%20and%20signposting%20of%20aims,Some%20of%20the%20layout%20is%20jumbled%20and%20a%20little%20confusing.%20Font%20,Excellent%20use%20of%20graphics%20and%20colour.%20Clear%20use%20of%20appropriate%20font%20sizes%20,Graph%20labels%20too%20small%3E%20Figure%202%20could%20be%20larger.%20,78,floyd78,2017-12-08 10:26:57
posterC2c.pdf,posterB2b.pdf, Clear%20layout%20and%20good%20use%20of%20colour%20to%20present%20data%20appropriately.%20%20,Too%20text%20heavy,Good%20use%20of%20colour%20and%20text%20boxes%20to%20signpost%20the%20poster%20,Layout%20of%20results%20is%20a%20little%20confusing%20and%20fragmented.%20,80,floyd78,2017-12-08 10:34:19
posterE2c.pdf,posterB2b.pdf, Average%0A%0AComment%3A%20No%20good%20diagramatic%20presentation%20,Average,Very%20confident%0A%0AComment%3A%20Good%20diagramatic%20presentation%20,Unsure%0A%0A,100,Felix.Ikuomola,2017-12-08 11:06:56
